table_path,public_field_name,row_count,missing_count,missing_rate,unique_count,inferred_type
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scan_type,14520,0,0.0,6,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___1,14520,13742,0.946419,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___2,14520,14249,0.981336,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___3,14520,14417,0.992906,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___4,14520,6592,0.453994,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___5,14520,4332,0.298347,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___6,14520,5518,0.380028,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___7,14520,14449,0.99511,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_scansite___8,14520,13892,0.956749,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,scan_sites,14520,0,0.0,27,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_ca,14520,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_overall,14520,5502,0.378926,5,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite1,14520,5745,0.395661,93,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite2,14520,9442,0.650275,99,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite3,14520,12224,0.841873,89,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite4,14520,13549,0.933127,75,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite5,14520,14167,0.975689,57,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite6,14520,14389,0.990978,38,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite7,14520,14476,0.99697,25,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite8,14520,14502,0.99876,13,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite9,14520,14512,0.999449,7,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite10,14520,14518,0.999862,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite11,14520,14520,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite12,14520,14520,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite13,14520,14520,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite14,14520,14520,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,image_casite15,14520,14520,1.0,0,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/imaging_level_dataset.csv,release_version,14520,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,ID,10,0,0.0,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,name,10,0,0.0,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,versionNumber,10,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,contentType,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataFileSizeBytes,10,0,0.0,10,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,createdBy,10,0,0.0,1,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,createdOn,10,0,0.0,10,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,modifiedBy,10,0,0.0,1,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,modifiedOn,10,0,0.0,10,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,parentId,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,synapseURL,10,0,0.0,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataFileMD5Hex,10,0,0.0,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,cohort,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,consortium,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,dataType,10,0,0.0,10,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,project,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,species,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/manifest.csv,version,10,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,cohort,15870,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,record_id,15870,0,0.0,1100,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,institution,15870,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_visit_number,15870,0,0.0,87,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_onc_visit_int,15870,0,0.0,9288,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_days,15870,0,0.0,2440,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_mos,15870,0,0.0,2440,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,dx_md_visit_yrs,15870,0,0.0,2440,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_inst,15870,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_type_ca_cur,15870,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_ca,15870,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,md_ca_status,15870,3529,0.222369,5,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/med_onc_note_level_dataset.csv,release_version,15870,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,cohort,3532,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,record_id,3532,0,0.0,1109,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,institution,3532,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_number,3532,0,0.0,54,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_rep_number,3532,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_inst,3532,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_rep_inst,3532,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_int,3532,0,0.0,2578,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_days,3532,0,0.0,915,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_mos,3532,0,0.0,915,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,dx_path_proc_yrs,3532,0,0.0,915,mixed_float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc_type,3532,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_proc,3532,1503,0.425538,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_num_spec,3532,0,0.0,18,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_insitu_any,3532,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,n_specimen_insitu,3532,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,path_ca_inv_any,3532,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,n_specimen_inv,3532,0,0.0,12,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_testing,3532,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_yn,3532,896,0.253681,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_prepaint,3532,3512,0.994337,20,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_result,3532,3510,0.993771,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_high_any,3532,3510,0.993771,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_high,3532,3531,0.999717,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,msi_low,3532,3531,0.999717,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmr_testing,3532,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmr_yn,3532,895,0.253398,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmr_prepaint,3532,3468,0.98188,63,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmr_result,3532,3451,0.977067,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmrp_det,3532,3465,0.981031,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,mmrd_det,3532,3525,0.998018,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,release_version,3532,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/pathology_report_level_dataset.csv,<redacted_dynamic_sample_columns:295>,3532,0,0.0,,empty_or_unknown
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,cohort,1109,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,record_id,1109,0,0.0,1109,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,institution,1109,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,redacted,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,birth_year,1109,0,0.0,60,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,naaccr_ethnicity_code,1109,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,naaccr_race_code_primary,1109,0,0.0,6,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,naaccr_race_code_secondary,1109,1045,0.94229,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,naaccr_race_code_tertiary,1109,1045,0.94229,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,naaccr_sex_code,1109,0,0.0,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,last_oncvisit_int,1109,35,0.03156,1033,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,last_alive_int,1109,0,0.0,1065,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,last_anyvisit_int,1109,122,0.110009,955,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,enroll_hospice_int,1109,853,0.769161,252,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,dob_lastalive_int,1109,0,0.0,1065,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,dob_lastalive_int_mos,1109,0,0.0,1065,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,dob_lastalive_int_yrs,1109,0,0.0,1065,float
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,age_last_fu_yrs,1109,0,0.0,57,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,hybrid_death_int,1109,230,0.207394,847,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,age_death_yrs,1109,230,0.207394,55,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,hybrid_death_source,1109,232,0.209197,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_cancers,1109,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_cancers_index,1109,0,0.0,2,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_regimens_pt,1109,0,0.0,14,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_imaging_reports_pt,1109,0,0.0,63,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_ct_pt,1109,0,0.0,53,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_mri_pt,1109,0,0.0,23,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_pet_ct_pt,1109,0,0.0,12,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_mammog_pt,1109,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_bone_pt,1109,0,0.0,4,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_scans_other_pt,1109,0,0.0,4,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_path_reports_pt,1109,0,0.0,18,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_md_notes_pt,1109,0,0.0,66,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_pt,1109,0,0.0,91,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_afp_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_bh_cg_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_ca125_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_ca15_3_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_ca19_9_pt,1109,0,0.0,72,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_ca2729_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_calcitonin_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_cea_pt,1109,0,0.0,51,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_chromogranin_a_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_ldh_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_psa_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_nse_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_testosterone_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_tm_thyroglobulin_pt,1109,0,0.0,1,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_cpt_pt,1109,0,0.0,3,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,n_rt_pt,1109,0,0.0,8,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/patient_level_dataset.csv,release_version,1109,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,cohort,3153,0,0.0,1,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,record_id,3153,0,0.0,1037,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,institution,3153,0,0.0,4,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,ca_seq,3153,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,regimen_number,3153,0,0.0,15,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,regimen_number_within_cancer,3153,0,0.0,15,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,redcap_ca_index,3153,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_num,3153,0,0.0,5,mixed_integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_inst,3153,0,0.0,3,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_firstinst,3153,3083,0.977799,2,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_ct_yn,3153,0,0.0,2,boolean
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_dc_ynu,3153,0,0.0,3,mixed_string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,regimen_drugs,3153,0,0.0,188,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_drug_1,3153,0,0.0,70,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_drug_2,3153,781,0.247701,50,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_drug_3,3153,1862,0.590549,23,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_drug_4,3153,2389,0.757691,17,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_drug_5,3153,3147,0.998097,5,string
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_startdt_int_1,3153,0,0.0,2808,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_startdt_int_2,3153,781,0.247701,2158,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_startdt_int_3,3153,1862,0.590549,1220,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_startdt_int_4,3153,2389,0.757691,735,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,drugs_startdt_int_5,3153,3147,0.998097,6,integer
data/raw/AACR GENIE Biopharma Collaborative Public/Data Releases/PANC/1.0-public/clinical_data/regimen_cancer_level_dataset.csv,dx_drug_start_int_1,3153,0,0.0,1149,mixed_integer
